Hours,Filename,x,y,d,d_err,R_sun,B_0
0.0,20201118_0730_hmiigr_512.jpg,57,352,220.4835594777987,0.7071067811865476,240.07513427734375,9.944915597222076
1.5,20201118_0900_hmiigr_512.jpg,59,353,219.1346617949794,0.7071067811865476,240.07518005371094,9.913627464814521
3.0,20201118_1030_hmiigr_512.jpg,60,352,217.79348015953096,0.7071067811865476,240.07513427734375,9.88232282350052
4.5,20201118_1200_hmiigr_512.jpg,62,353,216.45553815968765,0.7071067811865476,240.09158325195312,9.851686482390312
6.0,20201118_1330_hmiigr_512.jpg,63,352,215.11159894343214,0.7071067811865476,240.1458740234375,9.82257675978191
7.5,20201118_1500_hmiigr_512.jpg,65,353,213.78493866500511,0.7071067811865476,240.1616668701172,9.791874684922966
9.0,20201118_1630_hmiigr_512.jpg,67,353,212.00943375236866,0.7071067811865476,240.1769561767578,9.761135290235728
10.5,20201118_1800_hmiigr_512.jpg,68,353,211.12318678913502,0.7071067811865476,240.1769561767578,9.729759787701905
12.0,20201118_1930_hmiigr_512.jpg,70,353,209.35376758014172,0.7071067811865476,240.17886352539062,9.698448572416728
13.5,20201118_2100_hmiigr_512.jpg,72,354,208.06249061279644,0.7071067811865476,240.17800903320312,9.667017153189535
15.0,20201118_2230_hmiigr_512.jpg,74,354,206.30559856678636,0.7071067811865476,240.1658477783203,9.635115426484443
16.5,20201119_0000_hmiigr_512.jpg,75,353,204.94877408757534,0.7071067811865476,240.1616668701172,9.60352745588968
18.0,20201119_0130_hmiigr_512.jpg,77,353,203.19448811422026,0.7071067811865476,240.1769561767578,9.572708060548154
19.5,20201119_0300_hmiigr_512.jpg,79,353,201.44478151592807,0.7071067811865476,240.11570739746094,9.538827194970498
21.0,20201119_0430_hmiigr_512.jpg,81,353,199.69977466186586,0.7071067811865476,240.10812377929688,9.50707870351978
22.5,20201119_0600_hmiigr_512.jpg,83,353,197.9595918363139,0.7071067811865476,240.09205627441406,9.474984665552235
24.0,20201119_0730_hmiigr_512.jpg,85,354,196.72569735548024,0.7071067811865476,240.11570739746094,9.444444362886218
25.5,20201119_0900_hmiigr_512.jpg,86,353,195.35864454894235,0.7071067811865476,240.1458740234375,9.414144740728267
27.0,20201119_1030_hmiigr_512.jpg,89,354,193.27959023135372,0.7071067811865476,240.1458740234375,9.382645851540527
28.5,20201119_1200_hmiigr_512.jpg,91,354,191.56461051039673,0.7071067811865476,240.16831970214844,9.352008257283682
30.0,20201119_1330_hmiigr_512.jpg,93,354,189.85520798756087,0.7071067811865476,240.1769561767578,9.320816135022657
31.5,20201119_1500_hmiigr_512.jpg,95,354,188.1515346735179,0.7071067811865476,240.18994140625,9.289781402638884
33.0,20201119_1630_hmiigr_512.jpg,97,354,186.45374761586316,0.7071067811865476,240.21607971191406,9.259241712798582
34.5,20201119_1800_hmiigr_512.jpg,99,354,184.76200908195386,0.7071067811865476,240.23178100585938,9.228277309165373
36.0,20201119_1930_hmiigr_512.jpg,101,354,183.07648674802562,0.7071067811865476,240.23178100585938,9.19669915264891
37.5,20201119_2100_hmiigr_512.jpg,104,354,180.5602392554906,0.7071067811865476,240.2308349609375,9.165072174981002
39.0,20201119_2230_hmiigr_512.jpg,106,354,178.89102828258325,0.7071067811865476,240.2290802001953,9.133406160836753
40.5,20201120_0000_hmiigr_512.jpg,108,354,177.22866585290316,0.7071067811865476,240.21620178222656,9.101306427935919
42.0,20201120_0130_hmiigr_512.jpg,110,354,175.5733464965568,0.7071067811865476,240.18994140625,9.068692104815376
43.5,20201120_0300_hmiigr_512.jpg,113,354,173.1040149736568,0.7071067811865476,240.1658477783203,9.036157684120852
45.0,20201120_0430_hmiigr_512.jpg,115,354,171.46719802924406,0.7071067811865476,240.1769561767578,9.00493671377356
