Hours,Filename,x,y,d,d_err,R_sun,B_0
0.0,20240615_0130_hmiigr_512.jpg,148,367,154.8967397978408,0.7071067811865476,233.66685485839844,4.4393794335287335
1.5,20240615_0300_hmiigr_512.jpg,151,367,152.8397853963424,0.7071067811865476,233.63343811035156,4.4687915439318076
3.0,20240615_0430_hmiigr_512.jpg,154,366,150.07331541616585,0.7071067811865476,233.6236114501953,4.49864923514668
4.5,20240615_0600_hmiigr_512.jpg,156,367,149.4824404403407,0.7071067811865476,233.57168579101562,4.52768010144197
6.0,20240615_0730_hmiigr_512.jpg,159,366,146.7548977036201,0.7071067811865476,233.57168579101562,4.557702620157275
7.5,20240615_0900_hmiigr_512.jpg,161,368,146.98639392814562,0.7071067811865476,233.599609375,4.588269451525886
9.0,20240615_1030_hmiigr_512.jpg,164,368,145.08618128546908,0.7071067811865476,233.6112823486328,4.6185180315481436
10.5,20240615_1200_hmiigr_512.jpg,167,368,143.22360140703069,0.7071067811865476,233.6297607421875,4.648896799973715
12.0,20240615_1330_hmiigr_512.jpg,169,368,142.00352108310554,0.7071067811865476,233.63070678710938,4.678920964843191
13.5,20240615_1500_hmiigr_512.jpg,172,368,140.2069898400219,0.7071067811865476,233.65687561035156,4.709449594075348
15.0,20240615_1630_hmiigr_512.jpg,175,368,138.45215780189199,0.7071067811865476,233.66525268554688,4.739619904427752
16.5,20240615_1800_hmiigr_512.jpg,178,369,137.56816492197603,0.7071067811865476,233.6869354248047,4.770055730091474
18.0,20240615_1930_hmiigr_512.jpg,180,368,135.6244815658294,0.7071067811865476,233.70166015625,4.800350044392195
19.5,20240615_2100_hmiigr_512.jpg,183,368,133.98880550254935,0.7071067811865476,233.6990203857422,4.830280999073769
21.0,20240615_2230_hmiigr_512.jpg,186,368,132.4009063413087,0.7071067811865476,233.67799377441406,4.859824725936291
22.5,20240616_0000_hmiigr_512.jpg,189,369,131.7269904006009,0.7071067811865476,233.66525268554688,4.889528200933505
24.0,20240616_0130_hmiigr_512.jpg,192,369,130.24976007655445,0.7071067811865476,233.6392822265625,4.918945724446351
25.5,20240616_0300_hmiigr_512.jpg,195,369,128.82546332150332,0.7071067811865476,233.6300506591797,4.948702913238823
27.0,20240616_0430_hmiigr_512.jpg,195,365,125.29964086141668,0.7071067811865476,233.60067749023438,4.978020283969537
28.5,20240616_0600_hmiigr_512.jpg,197,366,125.23977004130916,0.7071067811865476,233.5596466064453,5.007080124139696
30.0,20240616_0730_hmiigr_512.jpg,200,366,123.8789731956154,0.7071067811865476,233.54383850097656,5.036661100760644
31.5,20240616_0900_hmiigr_512.jpg,203,366,122.57650672131263,0.7071067811865476,233.54383850097656,5.066576815616643
33.0,20240616_1030_hmiigr_512.jpg,206,366,121.33424908079334,0.7071067811865476,233.5575408935547,5.09678331595323
34.5,20240616_1200_hmiigr_512.jpg,208,366,120.5404496424333,0.7071067811865476,233.6087646484375,5.127812776524407
36.0,20240616_1330_hmiigr_512.jpg,211,366,119.4026800369238,0.7071067811865476,233.6300506591797,5.158186137655244
37.5,20240616_1500_hmiigr_512.jpg,214,366,118.33004690272035,0.7071067811865476,233.63070678710938,5.188102670788937
39.0,20240616_1630_hmiigr_512.jpg,217,366,117.32433677630571,0.7071067811865476,233.65863037109375,5.218620135275147
40.5,20240616_1800_hmiigr_512.jpg,220,366,116.3872845288522,0.7071067811865476,233.6713104248047,5.248798177572956
42.0,20240616_1930_hmiigr_512.jpg,223,366,115.52056094046635,0.7071067811865476,233.66525268554688,5.278547932598734
43.5,20240616_2100_hmiigr_512.jpg,226,366,114.72575996697516,0.7071067811865476,233.6779022216797,5.308712890870734
45.0,20240616_2230_hmiigr_512.jpg,229,366,114.00438588054409,0.7071067811865476,233.65687561035156,5.3381075568037275
46.5,20240617_0000_hmiigr_512.jpg,232,366,113.35784048754634,0.7071067811865476,233.65084838867188,5.367833197826135
48.0,20240617_0130_hmiigr_512.jpg,235,366,112.78741064498288,0.7071067811865476,233.6300506591797,5.397207835760251
