Hours,Filename,x,y,d,d_err,R_sun,B_0
0.0,20240525_2230_hmiigr_512.jpg,187,290,76.47875521999558,0.7071067811865476,234.36614990234375,-5.392657753970274
1.5,20240526_0000_hmiigr_512.jpg,190,290,73.824115301167,0.7071067811865476,234.27757263183594,-5.360165234335242
3.0,20240526_0130_hmiigr_512.jpg,193,290,71.19691004531025,0.7071067811865476,234.27725219726562,-5.329699368900478
4.5,20240526_0300_hmiigr_512.jpg,197,290,67.7421582177598,0.7071067811865476,234.2495574951172,-5.298606128894237
6.0,20240526_0430_hmiigr_512.jpg,200,289,64.66065264130884,0.7071067811865476,234.23904418945312,-5.267906402501939
7.5,20240526_0600_hmiigr_512.jpg,203,289,62.12889826803627,0.7071067811865476,234.1984100341797,-5.2365317507858515
9.0,20240526_0730_hmiigr_512.jpg,207,290,59.405386961116584,0.7071067811865476,234.1984100341797,-5.2060667635695745
10.5,20240526_0900_hmiigr_512.jpg,210,289,56.4003546088143,0.7071067811865476,234.20529174804688,-5.175749682054875
12.0,20240526_1030_hmiigr_512.jpg,213,289,54.037024344425184,0.7071067811865476,234.1984100341797,-5.145124265600379
13.5,20240526_1200_hmiigr_512.jpg,217,288,50.32891812864648,0.7071067811865476,234.1984100341797,-5.114646755809081
15.0,20240526_1330_hmiigr_512.jpg,220,289,48.79549159502341,0.7071067811865476,234.23904418945312,-5.085047191300548
16.5,20240526_1500_hmiigr_512.jpg,224,288,45.27692569068709,0.7071067811865476,234.27740478515625,-5.055383814977168
18.0,20240526_1630_hmiigr_512.jpg,227,288,43.278170016764804,0.7071067811865476,234.27740478515625,-5.0248875906772215
19.5,20240526_1800_hmiigr_512.jpg,231,287,40.0,0.7071067811865476,234.33248901367188,-4.995557404304737
21.0,20240526_1930_hmiigr_512.jpg,234,287,38.27531841800928,0.7071067811865476,234.33299255371094,-4.9650563308130184
22.5,20240526_2100_hmiigr_512.jpg,238,287,36.235341863986875,0.7071067811865476,234.27740478515625,-4.933365704697328
24.0,20240526_2230_hmiigr_512.jpg,242,287,34.539832078341085,0.7071067811865476,234.27740478515625,-4.902852790607019
25.5,20240527_0000_hmiigr_512.jpg,245,287,33.52610922848042,0.7071067811865476,234.27740478515625,-4.872335705284507
27.0,20240527_0130_hmiigr_512.jpg,249,286,31.575306807693888,0.7071067811865476,234.21957397460938,-4.84061925903226
28.5,20240527_0300_hmiigr_512.jpg,252,286,31.144823004794873,0.7071067811865476,234.1984100341797,-4.809666729948644
30.0,20240527_0430_hmiigr_512.jpg,256,286,31.016124838541646,0.7071067811865476,234.1984100341797,-4.779147427951307
31.5,20240527_0600_hmiigr_512.jpg,260,285,30.4138126514911,0.7071067811865476,234.17431640625,-4.748139520193022
33.0,20240527_0730_hmiigr_512.jpg,263,285,31.04834939252005,0.7071067811865476,234.17431640625,-4.717619109797229
34.5,20240527_0900_hmiigr_512.jpg,267,285,32.31098884280702,0.7071067811865476,234.1623992919922,-4.686856007032642
36.0,20240527_1030_hmiigr_512.jpg,271,285,34.0,0.7071067811865476,234.20529174804688,-4.657181736034688
37.5,20240527_1200_hmiigr_512.jpg,275,285,36.05551275463989,0.7071067811865476,234.1984100341797,-4.626508843095895
