Hours,Filename,x,y,d,d_err,R_sun,B_0
0.0,20240603_0300_hmiigr_512.jpg,132,288,127.34991166074674,0.7071067811865476,233.9594268798828,-1.3760116666177131
1.5,20240603_0430_hmiigr_512.jpg,135,288,124.45481107614924,0.7071067811865476,233.90542602539062,-1.345027446336524
3.0,20240603_0600_hmiigr_512.jpg,138,289,121.8400590938793,0.7071067811865476,233.89955139160156,-1.31432779345414
4.5,20240603_0730_hmiigr_512.jpg,139,287,120.33287165193059,0.7071067811865476,233.9023895263672,-1.283677474853018
6.0,20240603_0900_hmiigr_512.jpg,142,287,117.44360348695028,0.7071067811865476,233.89955139160156,-1.2529919000468213
7.5,20240603_1030_hmiigr_512.jpg,148,289,112.27199116431488,0.7071067811865476,233.90029907226562,-1.2223298691717246
9.0,20240603_1200_hmiigr_512.jpg,151,289,109.41663493271945,0.7071067811865476,233.91383361816406,-1.191732767128456
10.5,20240603_1330_hmiigr_512.jpg,152,287,107.8563859954523,0.7071067811865476,233.94239807128906,-1.1612066987442464
12.0,20240603_1500_hmiigr_512.jpg,155,287,104.9952379872535,0.7071067811865476,233.95947265625,-1.1306216784831167
13.5,20240603_1630_hmiigr_512.jpg,158,287,102.1420579389313,0.7071067811865476,233.95947265625,-1.0999478033190113
15.0,20240603_1800_hmiigr_512.jpg,164,289,97.14422267947796,0.7071067811865476,233.95950317382812,-1.06927404872289
16.5,20240603_1930_hmiigr_512.jpg,167,289,94.33981132056604,0.7071067811865476,233.98553466796875,-1.0387197758467837
18.0,20240603_2100_hmiigr_512.jpg,170,289,91.54780172128658,0.7071067811865476,233.9853515625,-1.0080416397647611
19.5,20240603_2230_hmiigr_512.jpg,173,289,88.76936408468859,0.7071067811865476,233.9853515625,-0.9773683829846147
21.0,20240604_0000_hmiigr_512.jpg,176,289,86.00581375697809,0.7071067811865476,233.95790100097656,-0.9465840455653882
22.5,20240604_0130_hmiigr_512.jpg,176,286,84.86459803710851,0.7071067811865476,233.95748901367188,-0.9159209079502684
24.0,20240604_0300_hmiigr_512.jpg,179,286,82.0792300158816,0.7071067811865476,233.9027099609375,-0.8850439812279618
25.5,20240604_0430_hmiigr_512.jpg,183,286,78.39005038906404,0.7071067811865476,233.90890502929688,-0.8544082052952695
27.0,20240604_0600_hmiigr_512.jpg,186,286,75.64390259630977,0.7071067811865476,233.87374877929688,-0.8236210833045012
28.5,20240604_0730_hmiigr_512.jpg,189,286,72.91776189653656,0.7071067811865476,233.8488311767578,-0.7928819606166113
30.0,20240604_0900_hmiigr_512.jpg,192,286,70.21395872616783,0.7071067811865476,233.86712646484375,-0.762290208854358
