Hours,Filename,x,y,d,d_err,R_sun,B_0
0.0,20240603_0300_hmiigr_512.jpg,144,286,115.24755962709145,0.7071067811865476,233.9594268798828,-1.3760116666177131
1.5,20240603_0430_hmiigr_512.jpg,147,286,112.36102527122117,0.7071067811865476,233.90542602539062,-1.345027446336524
3.0,20240603_0600_hmiigr_512.jpg,150,286,109.48059188732951,0.7071067811865476,233.89955139160156,-1.31432779345414
4.5,20240603_0730_hmiigr_512.jpg,153,286,106.60675400742676,0.7071067811865476,233.9023895263672,-1.283677474853018
6.0,20240603_0900_hmiigr_512.jpg,157,286,102.7861858422619,0.7071067811865476,233.89955139160156,-1.2529919000468213
7.5,20240603_1030_hmiigr_512.jpg,159,286,100.88111815399351,0.7071067811865476,233.90029907226562,-1.2223298691717246
9.0,20240603_1200_hmiigr_512.jpg,162,286,98.03060746521976,0.7071067811865476,233.91383361816406,-1.191732767128456
10.5,20240603_1330_hmiigr_512.jpg,166,286,94.2443632266673,0.7071067811865476,233.94239807128906,-1.1612066987442464
12.0,20240603_1500_hmiigr_512.jpg,169,286,91.4166286842826,0.7071067811865476,233.95947265625,-1.1306216784831167
13.5,20240603_1630_hmiigr_512.jpg,173,286,87.66413177577246,0.7071067811865476,233.95947265625,-1.0999478033190113
15.0,20240603_1800_hmiigr_512.jpg,176,286,84.86459803710851,0.7071067811865476,233.95950317382812,-1.06927404872289
16.5,20240603_1930_hmiigr_512.jpg,180,286,81.15417426109393,0.7071067811865476,233.98553466796875,-1.0387197758467837
18.0,20240603_2100_hmiigr_512.jpg,183,286,78.39005038906404,0.7071067811865476,233.9853515625,-1.0080416397647611
19.5,20240603_2230_hmiigr_512.jpg,186,287,76.05918747922567,0.7071067811865476,233.9853515625,-0.9773683829846147
21.0,20240604_0000_hmiigr_512.jpg,190,287,72.44998274671983,0.7071067811865476,233.95790100097656,-0.9465840455653882
22.5,20240604_0130_hmiigr_512.jpg,193,287,69.77105417004964,0.7071067811865476,233.95748901367188,-0.9159209079502684
24.0,20240604_0300_hmiigr_512.jpg,197,287,66.24198064671678,0.7071067811865476,233.9027099609375,-0.8850439812279618
25.5,20240604_0430_hmiigr_512.jpg,200,287,63.631753079732135,0.7071067811865476,233.90890502929688,-0.8544082052952695
27.0,20240604_0600_hmiigr_512.jpg,203,287,61.05735008989499,0.7071067811865476,233.87374877929688,-0.8236210833045012
28.5,20240604_0730_hmiigr_512.jpg,206,287,58.52349955359813,0.7071067811865476,233.8488311767578,-0.7928819606166113
30.0,20240604_0900_hmiigr_512.jpg,210,287,55.21775076911409,0.7071067811865476,233.86712646484375,-0.762290208854358
31.5,20240604_1030_hmiigr_512.jpg,213,287,52.80151512977634,0.7071067811865476,233.883056640625,-0.731686248856616
33.0,20240604_1200_hmiigr_512.jpg,216,288,51.088159097779204,0.7071067811865476,233.8740997314453,-0.7010035048301327
34.5,20240604_1330_hmiigr_512.jpg,220,287,47.4236228055175,0.7071067811865476,233.89955139160156,-0.670421721400497
36.0,20240604_1500_hmiigr_512.jpg,223,288,45.967379738244816,0.7071067811865476,233.90577697753906,-0.6397847494889064
37.5,20240604_1630_hmiigr_512.jpg,227,287,42.5205832509386,0.7071067811865476,233.94239807128906,-0.6092252897907133
39.0,20240604_1800_hmiigr_512.jpg,230,288,41.400483088968905,0.7071067811865476,233.95947265625,-0.5786078800791851
40.5,20240604_1930_hmiigr_512.jpg,234,288,39.11521443121589,0.7071067811865476,233.95716857910156,-0.5479405990672135
42.0,20240604_2100_hmiigr_512.jpg,237,288,37.589892258425,0.7071067811865476,233.95790100097656,-0.5172806262675971
43.5,20240604_2230_hmiigr_512.jpg,241,288,35.84689665786984,0.7071067811865476,233.9394073486328,-0.4865845464855039
45.0,20240605_0000_hmiigr_512.jpg,244,288,34.785054261852174,0.7071067811865476,233.9404754638672,-0.4559314294621674
46.5,20240605_0130_hmiigr_512.jpg,248,288,33.734255586866,0.7071067811865476,233.9023895263672,-0.42520684724868657
48.0,20240605_0300_hmiigr_512.jpg,251,288,33.24154027718932,0.7071067811865476,233.87600708007812,-0.3945160630746152
49.5,20240605_0430_hmiigr_512.jpg,255,287,32.0,0.7071067811865476,233.8440399169922,-0.3638234965569904
51.0,20240605_0600_hmiigr_512.jpg,258,288,33.13608305156178,0.7071067811865476,233.84390258789062,-0.333184652251167
52.5,20240605_0730_hmiigr_512.jpg,261,289,34.52535300326414,0.7071067811865476,233.8229522705078,-0.3025189104766629
54.0,20240605_0900_hmiigr_512.jpg,265,289,35.4400902933387,0.7071067811865476,233.84390258789062,-0.2719114556734214
55.5,20240605_1030_hmiigr_512.jpg,268,289,36.40054944640259,0.7071067811865476,233.84390258789062,-0.24127689079273726
57.0,20240605_1200_hmiigr_512.jpg,272,289,38.01315561749642,0.7071067811865476,233.84402465820312,-0.21064243172993213
58.5,20240605_1330_hmiigr_512.jpg,275,289,39.44616584663204,0.7071067811865476,233.87362670898438,-0.18003471195461182
60.0,20240605_1500_hmiigr_512.jpg,279,289,41.617304093369626,0.7071067811865476,233.88198852539062,-0.1494056656974881
61.5,20240605_1630_hmiigr_512.jpg,282,289,43.41658669218482,0.7071067811865476,233.9029541015625,-0.11878082675315128
63.0,20240605_1800_hmiigr_512.jpg,285,289,45.34313619501854,0.7071067811865476,233.909423828125,-0.08814911329723894
66.0,20240605_2100_hmiigr_512.jpg,292,289,50.24937810560445,0.7071067811865476,233.9404754638672,-0.026882679669496083
67.5,20240605_2230_hmiigr_512.jpg,298,287,53.600373133029585,0.7071067811865476,233.909423828125,0.0037518079397060537
69.0,20240606_0000_hmiigr_512.jpg,302,287,56.859475903318,0.7071067811865476,233.89724731445312,0.034380937418589747
