Hours,Filename,x,y,d,d_err,R_sun,B_0
0.0,20240417_0300_hmiigr_512.jpg,126,120,186.72439583514523,0.7071067811865476,236.41212463378906,-22.35778133007344
1.5,20240417_0430_hmiigr_512.jpg,128,120,185.34832073693033,0.7071067811865476,236.36697387695312,-22.331896699350224
3.0,20240417_0600_hmiigr_512.jpg,130,120,183.98369492974098,0.7071067811865476,236.36184692382812,-22.30976916940518
6.0,20240417_0900_hmiigr_512.jpg,134,120,181.289823211343,0.7071067811865476,236.35411071777344,-22.26568783138415
9.0,20240417_1200_hmiigr_512.jpg,139,119,178.75122377203465,0.7071067811865476,236.3687744140625,-22.223611966419263
12.0,20240417_1500_hmiigr_512.jpg,143,119,176.1817243643619,0.7071067811865476,236.4285888671875,-22.18567227666609
13.5,20240417_1630_hmiigr_512.jpg,145,119,174.91712323268982,0.7071067811865476,236.4380645751953,-22.164737452898475
15.0,20240417_1800_hmiigr_512.jpg,147,119,173.6663467687393,0.7071067811865476,236.43853759765625,-22.142937026755305
18.0,20240417_2100_hmiigr_512.jpg,153,118,170.8010538609174,0.7071067811865476,236.42938232421875,-22.098321355560127
21.0,20240418_0000_hmiigr_512.jpg,157,118,168.44286865284622,0.7071067811865476,236.39666748046875,-22.05140793237352
22.5,20240418_0130_hmiigr_512.jpg,160,118,166.715326230074,0.7071067811865476,236.36363220214844,-22.02636844003136
25.5,20240418_0430_hmiigr_512.jpg,165,118,163.9176622576103,0.7071067811865476,236.2694091796875,-21.97361102887573
27.0,20240418_0600_hmiigr_512.jpg,167,118,162.82813024781683,0.7071067811865476,236.32916259765625,-21.957139024475186
28.5,20240418_0730_hmiigr_512.jpg,170,118,161.22654868228122,0.7071067811865476,236.32916259765625,-21.935084977649066
30.0,20240418_0900_hmiigr_512.jpg,172,118,160.18114745499858,0.7071067811865476,236.2693328857422,-21.907458542209955
31.5,20240418_1030_hmiigr_512.jpg,175,118,158.64740779476983,0.7071067811865476,236.32666015625,-21.89067468898367
36.0,20240418_1500_hmiigr_512.jpg,183,117,155.65346125287417,0.7071067811865476,236.3839874267578,-21.829517486652005
37.5,20240418_1630_hmiigr_512.jpg,186,117,154.2886904474855,0.7071067811865476,236.3890838623047,-21.80778354946148
39.0,20240418_1800_hmiigr_512.jpg,188,117,153.40469353966978,0.7071067811865476,236.37364196777344,-21.784131004015265
40.5,20240418_1930_hmiigr_512.jpg,191,117,152.11837495845134,0.7071067811865476,236.37452697753906,-21.761963776298856
42.0,20240418_2100_hmiigr_512.jpg,193,117,151.28780519261954,0.7071067811865476,236.357666015625,-21.73813941785754
46.5,20240419_0130_hmiigr_512.jpg,200,117,148.5563866011825,0.7071067811865476,236.27679443359375,-21.66375927902737
48.0,20240419_0300_hmiigr_512.jpg,204,117,147.12239802287073,0.7071067811865476,236.26925659179688,-21.640709211694222
49.5,20240419_0430_hmiigr_512.jpg,207,117,146.10954794263105,0.7071067811865476,236.23609924316406,-21.615291587006165
51.0,20240419_0600_hmiigr_512.jpg,209,117,145.46477236774544,0.7071067811865476,236.2100067138672,-21.590501169279925
54.0,20240419_0900_hmiigr_512.jpg,213,117,144.2497833620557,0.7071067811865476,236.2100067138672,-21.54562481777214
55.5,20240419_1030_hmiigr_512.jpg,217,117,143.13629868066312,0.7071067811865476,236.2100067138672,-21.5231514511522
58.5,20240419_1330_hmiigr_512.jpg,223,117,141.66156853571826,0.7071067811865476,236.25250244140625,-21.48199839121637
61.5,20240419_1630_hmiigr_512.jpg,228,117,140.61649974309557,0.7071067811865476,236.27084350585938,-21.438546264509263
63.0,20240419_1800_hmiigr_512.jpg,231,117,140.07141035914503,0.7071067811865476,236.27171325683594,-21.416025867694106
64.5,20240419_1930_hmiigr_512.jpg,234,117,139.5886814895821,0.7071067811865476,236.27171325683594,-21.393405820683462
67.5,20240419_2230_hmiigr_512.jpg,239,117,138.92443989449805,0.7071067811865476,236.27084350585938,-21.348016731781193
70.5,20240420_0130_hmiigr_512.jpg,245,117,138.36184445142382,0.7071067811865476,236.2117462158203,-21.29728282496934
72.0,20240420_0300_hmiigr_512.jpg,248,117,138.1774221788784,0.7071067811865476,236.19287109375,-21.272852565943694
76.5,20240420_0730_hmiigr_512.jpg,256,117,138.00362314084367,0.7071067811865476,236.1571807861328,-21.201318201459163
79.5,20240420_1030_hmiigr_512.jpg,262,117,138.1774221788784,0.7071067811865476,236.1571807861328,-21.155657034493004
84.0,20240420_1500_hmiigr_512.jpg,270,117,138.81282361511128,0.7071067811865476,236.2117462158203,-21.091861582384567
90.0,20240420_2100_hmiigr_512.jpg,282,117,140.61649974309557,0.7071067811865476,236.2117462158203,-20.9999631170907
91.5,20240420_2230_hmiigr_512.jpg,298,120,141.6827441857335,0.7071067811865476,236.20437622070312,-20.97627601323538
94.5,20240421_0130_hmiigr_512.jpg,309,124,141.69333082400175,0.7071067811865476,236.15679931640625,-20.925926022335148
