Hours,Filename,x,y,d,d_err,R_sun,B_0
0.0,20240305_0430_hmiigr_512.jpg,157,161,135.79396157414365,0.7071067811865476,239.2239532470703,-30.384585555549066
1.5,20240305_0600_hmiigr_512.jpg,160,161,133.64505228402584,0.7071067811865476,239.2239532470703,-30.385285457165182
3.0,20240305_0730_hmiigr_512.jpg,163,161,131.52946437965906,0.7071067811865476,239.20559692382812,-30.38362062796866
4.5,20240305_0900_hmiigr_512.jpg,167,161,128.76334882255898,0.7071067811865476,239.21730041503906,-30.38573253004411
6.0,20240305_1030_hmiigr_512.jpg,170,161,126.73200069437868,0.7071067811865476,239.2239532470703,-30.387169806356148
7.5,20240305_1200_hmiigr_512.jpg,173,161,124.73972903610141,0.7071067811865476,239.2344207763672,-30.389050266704007
9.0,20240305_1330_hmiigr_512.jpg,176,161,122.78843593759146,0.7071067811865476,239.2596893310547,-30.392773649486536
10.5,20240305_1500_hmiigr_512.jpg,179,160,121.65936051122412,0.7071067811865476,239.25979614257812,-30.393267694487154
13.5,20240305_1800_hmiigr_512.jpg,186,161,116.60617479361889,0.7071067811865476,239.32846069335938,-30.402831255455563
15.0,20240305_1930_hmiigr_512.jpg,189,161,114.85643212288984,0.7071067811865476,239.3031463623047,-30.399984185187698
19.5,20240306_0000_hmiigr_512.jpg,200,161,108.90821823902914,0.7071067811865476,239.25233459472656,-30.394399090019743
21.0,20240306_0130_hmiigr_512.jpg,203,161,107.42439201596628,0.7071067811865476,239.24708557128906,-30.39394763332814
24.0,20240306_0430_hmiigr_512.jpg,210,161,104.21612159354233,0.7071067811865476,239.14857482910156,-30.381751618044795
25.5,20240306_0600_hmiigr_512.jpg,213,161,102.95630140987001,0.7071067811865476,239.14857482910156,-30.38185512080319
27.0,20240306_0730_hmiigr_512.jpg,217,161,101.39033484509261,0.7071067811865476,239.14857482910156,-30.38192136256553
28.5,20240306_0900_hmiigr_512.jpg,220,161,100.30453628824571,0.7071067811865476,239.14857482910156,-30.38195034333581
30.0,20240306_1030_hmiigr_512.jpg,224,161,98.97979591815695,0.7071067811865476,239.14866638183594,-30.381953694169294
31.5,20240306_1200_hmiigr_512.jpg,227,161,98.08159868191383,0.7071067811865476,239.18212890625,-30.386159296627888
33.0,20240306_1330_hmiigr_512.jpg,230,161,97.26767191621273,0.7071067811865476,239.19485473632812,-30.38769319241463
34.5,20240306_1500_hmiigr_512.jpg,234,161,96.317184344228,0.7071067811865476,239.2239532470703,-30.391269812260465
36.0,20240306_1630_hmiigr_512.jpg,238,161,95.524865872714,0.7071067811865476,239.2239532470703,-30.391112438463903
39.0,20240306_1930_hmiigr_512.jpg,245,161,94.53041838477179,0.7071067811865476,239.2239532470703,-30.390685872579688
40.5,20240306_2100_hmiigr_512.jpg,248,161,94.26027795418386,0.7071067811865476,239.2486572265625,-30.393550870800063
42.0,20240306_2230_hmiigr_512.jpg,252,161,94.04786015641186,0.7071067811865476,239.20782470703125,-30.38805716541815
43.5,20240307_0000_hmiigr_512.jpg,255,161,94.0,0.7071067811865476,239.18209838867188,-30.384445313656855
45.0,20240307_0130_hmiigr_512.jpg,258,161,94.04786015641186,0.7071067811865476,239.14857482910156,-30.37980576511038
46.5,20240307_0300_hmiigr_512.jpg,262,161,94.26027795418386,0.7071067811865476,239.14857482910156,-30.379383473352522
48.0,20240307_0430_hmiigr_512.jpg,265,161,94.53041838477179,0.7071067811865476,239.10919189453125,-30.37392526539014
49.5,20240307_0600_hmiigr_512.jpg,268,161,94.89467845985885,0.7071067811865476,239.10919189453125,-30.37343267256325
51.0,20240307_0730_hmiigr_512.jpg,272,161,95.524865872714,0.7071067811865476,239.07752990722656,-30.36888095308941
55.5,20240307_1200_hmiigr_512.jpg,281,161,97.52948272189288,0.7071067811865476,239.10931396484375,-30.371101115907212
58.5,20240307_1500_hmiigr_512.jpg,288,161,99.62429422585637,0.7071067811865476,239.14866638183594,-30.374700204424354
60.0,20240307_1630_hmiigr_512.jpg,292,162,100.08995953640904,0.7071067811865476,239.18212890625,-30.37819673069971
61.5,20240307_1800_hmiigr_512.jpg,295,162,101.23734488813898,0.7071067811865476,239.15330505371094,-30.373740931955716
63.0,20240307_1930_hmiigr_512.jpg,298,162,102.45974819410792,0.7071067811865476,239.18212890625,-30.376573572135655
64.5,20240307_2100_hmiigr_512.jpg,301,162,103.75451797391764,0.7071067811865476,239.17160034179688,-30.37437105393403
67.5,20240308_0000_hmiigr_512.jpg,308,162,107.0420478129973,0.7071067811865476,239.10931396484375,-30.36461459669513
69.0,20240308_0130_hmiigr_512.jpg,311,163,107.70329614269008,0.7071067811865476,239.07752990722656,-30.35959740151282
72.0,20240308_0430_hmiigr_512.jpg,317,163,110.9414259868693,0.7071067811865476,239.0477294921875,-30.353748094028866
73.5,20240308_0600_hmiigr_512.jpg,321,163,113.22543883774529,0.7071067811865476,239.0107421875,-30.347959159985308
76.5,20240308_0900_hmiigr_512.jpg,327,164,116.03878661895772,0.7071067811865476,239.0107421875,-30.34567097690641
78.0,20240308_1030_hmiigr_512.jpg,330,164,117.92370414806346,0.7071067811865476,239.0399932861328,-30.348180564910788
