Hours,Filename,x,y,d,d_err,R_sun,B_0
0.0,20240615_0130_hmiigr_512.jpg,176,361,132.20060514233663,0.7071067811865476,233.66685485839844,4.4393794335287335
1.5,20240615_0300_hmiigr_512.jpg,179,359,128.80993750483694,0.7071067811865476,233.63343811035156,4.4687915439318076
3.0,20240615_0430_hmiigr_512.jpg,182,361,128.70508925446578,0.7071067811865476,233.6236114501953,4.49864923514668
4.5,20240615_0600_hmiigr_512.jpg,185,361,127.02755606560333,0.7071067811865476,233.57168579101562,4.52768010144197
6.0,20240615_0730_hmiigr_512.jpg,188,361,125.39936203984452,0.7071067811865476,233.57168579101562,4.557702620157275
7.5,20240615_0900_hmiigr_512.jpg,191,361,123.82245353731285,0.7071067811865476,233.599609375,4.588269451525886
9.0,20240615_1030_hmiigr_512.jpg,194,361,122.29881438509533,0.7071067811865476,233.6112823486328,4.6185180315481436
10.5,20240615_1200_hmiigr_512.jpg,197,361,120.83045973594572,0.7071067811865476,233.6297607421875,4.648896799973715
12.0,20240615_1330_hmiigr_512.jpg,200,362,120.30793822520607,0.7071067811865476,233.63070678710938,4.678920964843191
13.5,20240615_1500_hmiigr_512.jpg,203,361,118.06777714516353,0.7071067811865476,233.65687561035156,4.709449594075348
15.0,20240615_1630_hmiigr_512.jpg,206,363,118.59595271340417,0.7071067811865476,233.66525268554688,4.739619904427752
16.5,20240615_1800_hmiigr_512.jpg,208,361,115.95257651298655,0.7071067811865476,233.6869354248047,4.770055730091474
18.0,20240615_1930_hmiigr_512.jpg,212,362,115.31695452100702,0.7071067811865476,233.70166015625,4.800350044392195
19.5,20240615_2100_hmiigr_512.jpg,214,361,113.65298060323803,0.7071067811865476,233.6990203857422,4.830280999073769
21.0,20240615_2230_hmiigr_512.jpg,218,363,114.16216536138407,0.7071067811865476,233.67799377441406,4.859824725936291
22.5,20240616_0000_hmiigr_512.jpg,222,363,112.92918134831227,0.7071067811865476,233.66525268554688,4.889528200933505
24.0,20240616_0130_hmiigr_512.jpg,224,363,112.36102527122117,0.7071067811865476,233.6392822265625,4.918945724446351
25.5,20240616_0300_hmiigr_512.jpg,228,363,111.32385189167684,0.7071067811865476,233.6300506591797,4.948702913238823
27.0,20240616_0430_hmiigr_512.jpg,231,364,111.61093136427094,0.7071067811865476,233.60067749023438,4.978020283969537
28.5,20240616_0600_hmiigr_512.jpg,234,364,111.00450441310929,0.7071067811865476,233.5596466064453,5.007080124139696
30.0,20240616_0730_hmiigr_512.jpg,237,364,110.47624178980746,0.7071067811865476,233.54383850097656,5.036661100760644
31.5,20240616_0900_hmiigr_512.jpg,240,364,110.0272693471941,0.7071067811865476,233.54383850097656,5.066576815616643
33.0,20240616_1030_hmiigr_512.jpg,243,364,109.65856099730654,0.7071067811865476,233.5575408935547,5.09678331595323
34.5,20240616_1200_hmiigr_512.jpg,247,364,109.29318368498559,0.7071067811865476,233.6087646484375,5.127812776524407
36.0,20240616_1330_hmiigr_512.jpg,250,365,110.11357772772621,0.7071067811865476,233.6300506591797,5.158186137655244
37.5,20240616_1500_hmiigr_512.jpg,253,364,109.01834707974616,0.7071067811865476,233.63070678710938,5.188102670788937
39.0,20240616_1630_hmiigr_512.jpg,256,365,110.00454536063498,0.7071067811865476,233.65863037109375,5.218620135275147
40.5,20240616_1800_hmiigr_512.jpg,259,365,110.07270324653611,0.7071067811865476,233.6713104248047,5.248798177572956
42.0,20240616_1930_hmiigr_512.jpg,263,365,110.2905254316979,0.7071067811865476,233.66525268554688,5.278547932598734
43.5,20240616_2100_hmiigr_512.jpg,266,365,110.54863183232979,0.7071067811865476,233.6779022216797,5.308712890870734
45.0,20240616_2230_hmiigr_512.jpg,269,365,110.8873302050329,0.7071067811865476,233.65687561035156,5.3381075568037275
46.5,20240617_0000_hmiigr_512.jpg,272,365,111.30588483993108,0.7071067811865476,233.65084838867188,5.367833197826135
48.0,20240617_0130_hmiigr_512.jpg,275,365,111.80339887498948,0.7071067811865476,233.6300506591797,5.397207835760251
49.5,20240617_0300_hmiigr_512.jpg,278,365,112.37882362794157,0.7071067811865476,233.6087646484375,5.426561652043575
51.0,20240617_0430_hmiigr_512.jpg,282,365,113.26517558367179,0.7071067811865476,233.5593719482422,5.455245301418712
52.5,20240617_0600_hmiigr_512.jpg,285,365,114.0175425099138,0.7071067811865476,233.5438232421875,5.484702911283579
54.0,20240617_0730_hmiigr_512.jpg,287,365,114.56002793295748,0.7071067811865476,233.5438232421875,5.51451952776724
55.5,20240617_0900_hmiigr_512.jpg,290,365,115.43396380615195,0.7071067811865476,233.5438232421875,5.544331979356069
57.0,20240617_1030_hmiigr_512.jpg,294,365,116.70903992407786,0.7071067811865476,233.5438232421875,5.574132115705974
58.5,20240617_1200_hmiigr_512.jpg,297,365,117.74548823628021,0.7071067811865476,233.54383850097656,5.603928452450561
60.0,20240617_1330_hmiigr_512.jpg,300,365,118.84864324004712,0.7071067811865476,233.60931396484375,5.635295631170343
61.5,20240617_1500_hmiigr_512.jpg,303,365,120.01666550941998,0.7071067811865476,233.6300506591797,5.665586339902565
63.0,20240617_1630_hmiigr_512.jpg,306,365,121.24768039018313,0.7071067811865476,233.63096618652344,5.695394972761808
64.5,20240617_1800_hmiigr_512.jpg,309,365,122.53978945632312,0.7071067811865476,233.64195251464844,5.72544238056536
66.0,20240617_1930_hmiigr_512.jpg,312,365,123.89108119634763,0.7071067811865476,233.6571044921875,5.755591030052418
67.5,20240617_2100_hmiigr_512.jpg,315,365,125.29964086141668,0.7071067811865476,233.65687561035156,5.785350386164845
69.0,20240617_2230_hmiigr_512.jpg,318,364,125.89678312014172,0.7071067811865476,233.63343811035156,5.8145279111369375
70.5,20240618_0000_hmiigr_512.jpg,321,365,128.2809416865966,0.7071067811865476,233.63070678710938,5.844209178729457
72.0,20240618_0130_hmiigr_512.jpg,324,365,129.84991336154215,0.7071067811865476,233.59991455078125,5.873180070833529
73.5,20240618_0300_hmiigr_512.jpg,327,364,130.6330739131557,0.7071067811865476,233.56504821777344,5.902031926777625
75.0,20240618_0430_hmiigr_512.jpg,330,364,132.31024147812596,0.7071067811865476,233.5438232421875,5.9312090312378505
76.5,20240618_0600_hmiigr_512.jpg,333,364,134.03357788255897,0.7071067811865476,233.5379180908203,5.960771658692437
78.0,20240618_0730_hmiigr_512.jpg,336,364,135.80132547217644,0.7071067811865476,233.52479553222656,5.990135329884238
79.5,20240618_0900_hmiigr_512.jpg,339,364,137.6117727521886,0.7071067811865476,233.52479553222656,6.019829767075376
81.0,20240618_1030_hmiigr_512.jpg,341,364,138.84163640637487,0.7071067811865476,233.5379180908203,6.049855901084254
82.5,20240618_1200_hmiigr_512.jpg,344,364,140.71957930579526,0.7071067811865476,233.5575408935547,6.080046340370286
84.0,20240618_1330_hmiigr_512.jpg,347,364,142.63590010933433,0.7071067811865476,233.56504821777344,6.109916585001655
85.5,20240618_1500_hmiigr_512.jpg,350,364,144.58907289280197,0.7071067811865476,233.57168579101562,6.139761700736229
87.0,20240618_1630_hmiigr_512.jpg,352,364,145.91093173576817,0.7071067811865476,233.6300506591797,6.170962471242526
88.5,20240618_1800_hmiigr_512.jpg,355,364,147.92227688891217,0.7071067811865476,233.63343811035156,6.200714767157994
90.0,20240618_1930_hmiigr_512.jpg,358,363,149.24141516348604,0.7071067811865476,233.63343811035156,6.230369336524099
91.5,20240618_2100_hmiigr_512.jpg,361,363,151.32745950421557,0.7071067811865476,233.63343811035156,6.260019729235035
93.0,20240618_2230_hmiigr_512.jpg,363,364,153.44380078712857,0.7071067811865476,233.6236114501953,6.289393248441749
94.5,20240619_0000_hmiigr_512.jpg,366,363,154.8709139896837,0.7071067811865476,233.62103271484375,6.318956138442043
96.0,20240619_0130_hmiigr_512.jpg,368,363,156.31058825300352,0.7071067811865476,233.599609375,6.347993948781295
97.5,20240619_0300_hmiigr_512.jpg,371,363,158.4929020492716,0.7071067811865476,233.5438232421875,6.376083995520261
99.0,20240619_0430_hmiigr_512.jpg,373,363,159.9624956044385,0.7071067811865476,233.5379180908203,6.4055197931637045
100.5,20240619_0600_hmiigr_512.jpg,376,362,161.5239920259526,0.7071067811865476,233.5379180908203,6.435108558102239
102.0,20240619_0730_hmiigr_512.jpg,378,362,163.02760502442524,0.7071067811865476,233.5247802734375,6.4643294699821805
103.5,20240619_0900_hmiigr_512.jpg,380,363,165.19382555047267,0.7071067811865476,233.5379180908203,6.494265405227008
105.0,20240619_1030_hmiigr_512.jpg,383,363,167.47537132366656,0.7071067811865476,233.5379180908203,6.523833486606532
106.5,20240619_1200_hmiigr_512.jpg,385,362,168.37161280928564,0.7071067811865476,233.5438232421875,6.5535549466456375
108.0,20240619_1330_hmiigr_512.jpg,388,362,170.6985647274165,0.7071067811865476,233.54208374023438,6.583058235077479
109.5,20240619_1500_hmiigr_512.jpg,390,362,172.2614292289484,0.7071067811865476,233.5833740234375,6.613771191162484
111.0,20240619_1630_hmiigr_512.jpg,392,362,173.83325343558406,0.7071067811865476,233.6024932861328,6.6438557733911106
112.5,20240619_1800_hmiigr_512.jpg,395,362,176.207264322445,0.7071067811865476,233.6140594482422,6.673721161973145
114.0,20240619_1930_hmiigr_512.jpg,397,362,177.80044994318772,0.7071067811865476,233.63206481933594,6.703765981412481
115.5,20240619_2100_hmiigr_512.jpg,399,362,179.4017837146554,0.7071067811865476,233.63206481933594,6.7332881770507145
117.0,20240619_2230_hmiigr_512.jpg,402,361,181.23189564753773,0.7071067811865476,233.61181640625,6.762215994983522
118.5,20240620_0000_hmiigr_512.jpg,403,362,182.62803727796015,0.7071067811865476,233.60736083984375,6.791593654364311
