Hours,Filename,x,y,d,d_err,R_sun,B_0
0.0,20240415_0900_hmiigr_512.jpg,146,320,126.90941651429968,0.7071067811865476,236.47633361816406,-22.959240015162493
1.5,20240415_1030_hmiigr_512.jpg,149,320,124.34226956268733,0.7071067811865476,236.5050811767578,-22.94110335811298
3.0,20240415_1200_hmiigr_512.jpg,151,320,122.64175471673585,0.7071067811865476,236.5186004638672,-22.921465087195696
7.5,20240415_1630_hmiigr_512.jpg,160,319,114.54693361238441,0.7071067811865476,236.54176330566406,-22.860697508098212
12.0,20240415_2100_hmiigr_512.jpg,169,319,107.20074626605917,0.7071067811865476,236.53744506835938,-22.79703723694737
13.5,20240415_2230_hmiigr_512.jpg,171,318,105.0,0.7071067811865476,236.5370635986328,-22.775871221886263
16.5,20240416_0130_hmiigr_512.jpg,177,318,100.26464980241042,0.7071067811865476,236.47792053222656,-22.727849867408707
18.0,20240416_0300_hmiigr_512.jpg,180,318,97.94896630388705,0.7071067811865476,236.46585083007812,-22.705488359027836
19.5,20240416_0430_hmiigr_512.jpg,183,318,95.67131231461184,0.7071067811865476,236.44342041015625,-22.682110275851816
21.0,20240416_0600_hmiigr_512.jpg,186,318,93.43446901438462,0.7071067811865476,236.4319610595703,-22.659762864200935
22.5,20240416_0730_hmiigr_512.jpg,189,318,91.2414379544733,0.7071067811865476,236.4314727783203,-22.638443169309678
28.5,20240416_1330_hmiigr_512.jpg,201,317,82.21921916437786,0.7071067811865476,236.4603729248047,-22.555855934079048
30.0,20240416_1500_hmiigr_512.jpg,204,317,80.2807573457052,0.7071067811865476,236.46734619140625,-22.535116701344613
33.0,20240416_1800_hmiigr_512.jpg,210,317,76.60939890117922,0.7071067811865476,236.51446533203125,-22.49672345492259
34.5,20240416_1930_hmiigr_512.jpg,213,317,74.88658090739622,0.7071067811865476,236.5050811767578,-22.474348506653598
39.0,20240417_0000_hmiigr_512.jpg,223,317,69.77105417004964,0.7071067811865476,236.46762084960938,-22.406207007758276
40.5,20240417_0130_hmiigr_512.jpg,226,317,68.4470598345904,0.7071067811865476,236.4500274658203,-22.382967380450175
42.0,20240417_0300_hmiigr_512.jpg,229,317,67.23094525588644,0.7071067811865476,236.41212463378906,-22.35778133007344
43.5,20240417_0430_hmiigr_512.jpg,232,317,66.12866246946176,0.7071067811865476,236.36697387695312,-22.331896699350224
45.0,20240417_0600_hmiigr_512.jpg,235,317,65.14598989960932,0.7071067811865476,236.36184692382812,-22.30976916940518
48.0,20240417_0900_hmiigr_512.jpg,242,317,63.34824385884742,0.7071067811865476,236.35411071777344,-22.26568783138415
51.0,20240417_1200_hmiigr_512.jpg,248,317,62.39390995922599,0.7071067811865476,236.3687744140625,-22.223611966419263
54.0,20240417_1500_hmiigr_512.jpg,254,317,62.00806399170998,0.7071067811865476,236.4285888671875,-22.18567227666609
55.5,20240417_1630_hmiigr_512.jpg,257,318,63.0317380372777,0.7071067811865476,236.4380645751953,-22.164737452898475
57.0,20240417_1800_hmiigr_512.jpg,261,317,62.289646009589745,0.7071067811865476,236.43853759765625,-22.142937026755305
60.0,20240417_2100_hmiigr_512.jpg,267,318,64.13267497929586,0.7071067811865476,236.42938232421875,-22.098321355560127
63.0,20240418_0000_hmiigr_512.jpg,273,318,65.52098900352466,0.7071067811865476,236.39666748046875,-22.05140793237352
64.5,20240418_0130_hmiigr_512.jpg,277,318,66.73080248281148,0.7071067811865476,236.36363220214844,-22.02636844003136
67.5,20240418_0430_hmiigr_512.jpg,283,318,68.94200461257273,0.7071067811865476,236.2694091796875,-21.97361102887573
69.0,20240418_0600_hmiigr_512.jpg,286,318,70.21395872616783,0.7071067811865476,236.32916259765625,-21.957139024475186
70.5,20240418_0730_hmiigr_512.jpg,289,318,71.58910531638176,0.7071067811865476,236.32916259765625,-21.935084977649066
72.0,20240418_0900_hmiigr_512.jpg,292,318,73.06161783043132,0.7071067811865476,236.2693328857422,-21.907458542209955
73.5,20240418_1030_hmiigr_512.jpg,295,318,74.62573282722254,0.7071067811865476,236.32666015625,-21.89067468898367
78.0,20240418_1500_hmiigr_512.jpg,304,319,80.60397012554654,0.7071067811865476,236.3839874267578,-21.829517486652005
79.5,20240418_1630_hmiigr_512.jpg,308,319,83.09632964216891,0.7071067811865476,236.3890838623047,-21.80778354946148
81.0,20240418_1800_hmiigr_512.jpg,311,319,85.0411665018772,0.7071067811865476,236.37364196777344,-21.784131004015265
82.5,20240418_1930_hmiigr_512.jpg,314,319,87.04596486914255,0.7071067811865476,236.37452697753906,-21.761963776298856
84.0,20240418_2100_hmiigr_512.jpg,317,319,89.10667763978185,0.7071067811865476,236.357666015625,-21.73813941785754
88.5,20240419_0130_hmiigr_512.jpg,326,319,95.58765610684259,0.7071067811865476,236.27679443359375,-21.66375927902737
90.0,20240419_0300_hmiigr_512.jpg,329,320,98.49365461794989,0.7071067811865476,236.26925659179688,-21.640709211694222
91.5,20240419_0430_hmiigr_512.jpg,332,320,100.7670581092849,0.7071067811865476,236.23609924316406,-21.615291587006165
93.0,20240419_0600_hmiigr_512.jpg,335,320,103.07764064044152,0.7071067811865476,236.2100067138672,-21.590501169279925
96.0,20240419_0900_hmiigr_512.jpg,341,320,107.80074211247342,0.7071067811865476,236.2100067138672,-21.54562481777214
97.5,20240419_1030_hmiigr_512.jpg,344,320,110.20889256316842,0.7071067811865476,236.2100067138672,-21.5231514511522
100.5,20240419_1330_hmiigr_512.jpg,350,321,115.67627241573788,0.7071067811865476,236.25250244140625,-21.48199839121637
103.5,20240419_1630_hmiigr_512.jpg,355,321,119.81652640600127,0.7071067811865476,236.27084350585938,-21.438546264509263
105.0,20240419_1800_hmiigr_512.jpg,358,322,122.87391912037315,0.7071067811865476,236.27171325683594,-21.416025867694106
106.5,20240419_1930_hmiigr_512.jpg,361,322,125.39936203984452,0.7071067811865476,236.27171325683594,-21.393405820683462
109.5,20240419_2230_hmiigr_512.jpg,366,323,130.17296186228538,0.7071067811865476,236.27084350585938,-21.348016731781193
112.5,20240420_0130_hmiigr_512.jpg,372,323,135.32553343696821,0.7071067811865476,236.2117462158203,-21.29728282496934
114.0,20240420_0300_hmiigr_512.jpg,375,323,137.92751719653333,0.7071067811865476,236.19287109375,-21.272852565943694
118.5,20240420_0730_hmiigr_512.jpg,382,324,144.53373308677806,0.7071067811865476,236.1571807861328,-21.201318201459163
121.5,20240420_1030_hmiigr_512.jpg,387,324,148.94629904767692,0.7071067811865476,236.1571807861328,-21.155657034493004
126.0,20240420_1500_hmiigr_512.jpg,395,325,156.52475842498527,0.7071067811865476,236.2117462158203,-21.091861582384567
132.0,20240420_2100_hmiigr_512.jpg,405,325,165.5294535724685,0.7071067811865476,236.2117462158203,-20.9999631170907
133.5,20240420_2230_hmiigr_512.jpg,407,326,167.7647161950331,0.7071067811865476,236.20437622070312,-20.97627601323538
136.5,20240421_0130_hmiigr_512.jpg,412,326,172.30786401090347,0.7071067811865476,236.15679931640625,-20.925926022335148
142.5,20240421_0730_hmiigr_512.jpg,420,327,180.02499826412998,0.7071067811865476,236.08523559570312,-20.827097812363192
148.5,20240421_1330_hmiigr_512.jpg,428,328,187.77113729218343,0.7071067811865476,236.12623596191406,-20.737843226697283
151.5,20240421_1630_hmiigr_512.jpg,432,329,191.84629264074925,0.7071067811865476,236.15679931640625,-20.693951006948147
