Hours,Filename,x,y,d,d_err,R_sun,B_0
0.0,20201224_1800_hmiigr_512.jpg,66,321,200.19240744843447,0.7071067811865476,241.3948974609375,-9.087465068653067
1.5,20201224_1930_hmiigr_512.jpg,68,321,198.3053201505194,0.7071067811865476,241.38758850097656,-9.118941823853163
3.0,20201224_2100_hmiigr_512.jpg,70,321,196.42046736529267,0.7071067811865476,241.39706420898438,-9.151035942857296
4.5,20201224_2230_hmiigr_512.jpg,72,321,194.5379140424817,0.7071067811865476,241.3669891357422,-9.181619459536892
6.0,20201225_0000_hmiigr_512.jpg,74,321,192.6577275896298,0.7071067811865476,241.36346435546875,-9.21319995746763
7.5,20201225_0130_hmiigr_512.jpg,76,321,190.77997798511248,0.7071067811865476,241.33438110351562,-9.243783570928535
9.0,20201225_0300_hmiigr_512.jpg,78,321,188.904737897174,0.7071067811865476,241.33248901367188,-9.275400245653602
10.5,20201225_0430_hmiigr_512.jpg,80,320,186.6815470259447,0.7071067811865476,241.2980194091797,-9.30574306447854
12.0,20201225_0600_hmiigr_512.jpg,82,320,184.808008484481,0.7071067811865476,241.25485229492188,-9.335731696276055
13.5,20201225_0730_hmiigr_512.jpg,84,320,182.9371476764629,0.7071067811865476,241.25485229492188,-9.367376507050883
15.0,20201225_0900_hmiigr_512.jpg,86,320,181.06904760339356,0.7071067811865476,241.25485229492188,-9.399008533933703
16.5,20201225_1030_hmiigr_512.jpg,89,320,178.27226368675525,0.7071067811865476,241.25485229492188,-9.430627776573289
18.0,20201225_1200_hmiigr_512.jpg,91,320,176.41145087550296,0.7071067811865476,241.31988525390625,-9.464784886285429
19.5,20201225_1330_hmiigr_512.jpg,93,320,174.55371666051687,0.7071067811865476,241.3282470703125,-9.496720337583803
21.0,20201225_1500_hmiigr_512.jpg,96,320,171.77310616042314,0.7071067811865476,241.35289001464844,-9.529288014087921
22.5,20201225_1630_hmiigr_512.jpg,98,320,169.9235122047564,0.7071067811865476,241.36273193359375,-9.561267237289652
24.0,20201225_1800_hmiigr_512.jpg,100,320,168.0773631397161,0.7071067811865476,241.40594482421875,-9.594558347627894
25.5,20201225_1930_hmiigr_512.jpg,103,320,165.3148511174964,0.7071067811865476,241.4120330810547,-9.626371822660303
27.0,20201225_2100_hmiigr_512.jpg,105,320,163.47782724271815,0.7071067811865476,241.41188049316406,-9.657928633515601
28.5,20201225_2230_hmiigr_512.jpg,108,320,160.72958657322553,0.7071067811865476,241.40594482421875,-9.689236285231921
30.0,20201226_0000_hmiigr_512.jpg,110,320,158.90248582070703,0.7071067811865476,241.36346435546875,-9.719062238857896
31.5,20201226_0130_hmiigr_512.jpg,113,320,156.16977940690063,0.7071067811865476,241.3520965576172,-9.750125398068294
33.0,20201226_0300_hmiigr_512.jpg,116,319,153.0261415575783,0.7071067811865476,241.3388671875,-9.78109313983175
34.5,20201226_0430_hmiigr_512.jpg,119,319,150.30635382444748,0.7071067811865476,241.30960083007812,-9.811396796921546
36.0,20201226_0600_hmiigr_512.jpg,121,319,148.49915824677257,0.7071067811865476,241.25497436523438,-9.84064560197566
37.5,20201226_0730_hmiigr_512.jpg,124,319,145.79780519610026,0.7071067811865476,241.25485229492188,-9.872097677829649
39.0,20201226_0900_hmiigr_512.jpg,127,319,143.10835055998655,0.7071067811865476,241.27867126464844,-9.904523922563929
40.5,20201226_1030_hmiigr_512.jpg,128,320,142.66744548074027,0.7071067811865476,241.2958984375,-9.93666792367737
42.0,20201226_1200_hmiigr_512.jpg,131,320,140.00357138301865,0.7071067811865476,241.3345184326172,-9.969691580333162
43.5,20201226_1330_hmiigr_512.jpg,134,319,136.88316185711082,0.7071067811865476,241.33438110351562,-10.001106363285757
45.0,20201226_1500_hmiigr_512.jpg,136,320,135.5949851580065,0.7071067811865476,241.362548828125,-10.033684985032487
46.5,20201226_1630_hmiigr_512.jpg,139,320,132.9699214108213,0.7071067811865476,241.4053497314453,-10.066872569208426
