Hours,Filename,x,y,d,d_err,R_sun,B_0
0.0,20240520_0300_hmiigr_512.jpg,134,306,131.30879635424276,0.7071067811865476,234.5355224609375,-8.209332643294323
1.5,20240520_0430_hmiigr_512.jpg,136,305,129.07749610214788,0.7071067811865476,234.504638671875,-8.178297786307256
3.0,20240520_0600_hmiigr_512.jpg,139,306,126.7162183779172,0.7071067811865476,234.51788330078125,-8.148795836421499
4.5,20240520_0730_hmiigr_512.jpg,142,306,123.97580409095961,0.7071067811865476,234.46856689453125,-8.117120463321099
6.0,20240520_0900_hmiigr_512.jpg,145,306,121.24768039018313,0.7071067811865476,234.46856689453125,-8.087150375674902
7.5,20240520_1030_hmiigr_512.jpg,148,305,118.10588469674151,0.7071067811865476,234.48004150390625,-8.057566284373356
9.0,20240520_1200_hmiigr_512.jpg,151,305,115.39497389401325,0.7071067811865476,234.52151489257812,-8.02899797437268
10.5,20240520_1330_hmiigr_512.jpg,154,306,113.14592347937243,0.7071067811865476,234.5225067138672,-7.999034098085089
12.0,20240520_1500_hmiigr_512.jpg,157,305,110.01818031580054,0.7071067811865476,234.54148864746094,-7.969672955780547
15.0,20240520_1800_hmiigr_512.jpg,163,305,104.70912090166739,0.7071067811865476,234.5454559326172,-7.9097646626605815
16.5,20240520_1930_hmiigr_512.jpg,166,306,102.57680049601859,0.7071067811865476,234.55508422851562,-7.880058204902183
18.0,20240520_2100_hmiigr_512.jpg,169,305,99.4786409235671,0.7071067811865476,234.55703735351562,-7.850084098737524
19.5,20240520_2230_hmiigr_512.jpg,172,305,96.89685237405806,0.7071067811865476,234.54148864746094,-7.81952176762382
21.0,20240521_0000_hmiigr_512.jpg,175,306,94.87360012142472,0.7071067811865476,234.53378295898438,-7.789215587579138
22.5,20240521_0130_hmiigr_512.jpg,179,305,90.97252332435328,0.7071067811865476,234.52151489257812,-7.758752133423458
24.0,20240521_0300_hmiigr_512.jpg,182,305,88.48163651289458,0.7071067811865476,234.4929656982422,-7.727751058460007
25.5,20240521_0430_hmiigr_512.jpg,185,305,86.02325267042627,0.7071067811865476,234.472900390625,-7.697027495191092
27.0,20240521_0600_hmiigr_512.jpg,188,306,84.20213774008353,0.7071067811865476,234.4473114013672,-7.666120153777646
28.5,20240521_0730_hmiigr_512.jpg,191,305,81.21576201698781,0.7071067811865476,234.4473114013672,-7.636048604612027
30.0,20240521_0900_hmiigr_512.jpg,195,305,78.10249675906654,0.7071067811865476,234.4473114013672,-7.605968750236295
31.5,20240521_1030_hmiigr_512.jpg,198,305,75.82216034906945,0.7071067811865476,234.46212768554688,-7.576363451300677
33.0,20240521_1200_hmiigr_512.jpg,201,305,73.59347797189639,0.7071067811865476,234.46212768554688,-7.546269175722545
34.5,20240521_1330_hmiigr_512.jpg,204,305,71.42128534267638,0.7071067811865476,234.472900390625,-7.516516027103762
36.0,20240521_1500_hmiigr_512.jpg,207,305,69.31089380465383,0.7071067811865476,234.50152587890625,-7.487321823416217
37.5,20240521_1630_hmiigr_512.jpg,211,305,66.60330322138685,0.7071067811865476,234.52151489257812,-7.457837320296873
39.0,20240521_1800_hmiigr_512.jpg,214,305,64.66065264130884,0.7071067811865476,234.5225067138672,-7.427741793007106
40.5,20240521_1930_hmiigr_512.jpg,218,305,62.20128616033595,0.7071067811865476,234.53309631347656,-7.3979404511557325
42.0,20240521_2100_hmiigr_512.jpg,221,305,60.4648658313239,0.7071067811865476,234.52151489257812,-7.36743567687639
43.5,20240521_2230_hmiigr_512.jpg,224,305,58.83026432033091,0.7071067811865476,234.52151489257812,-7.337287914327993
45.0,20240522_0000_hmiigr_512.jpg,227,305,57.30619512757761,0.7071067811865476,234.47023010253906,-7.305538026417267
46.5,20240522_0130_hmiigr_512.jpg,231,305,55.46169849544819,0.7071067811865476,234.46212768554688,-7.275132933251299
48.0,20240522_0300_hmiigr_512.jpg,234,305,54.230987451824994,0.7071067811865476,234.4473114013672,-7.244518252353124
